short_description
35,"Air Marshal RKS Bhadoria, head of the Indian Air Force, says that indigenous fighter aircraft- Tejas Balakot will be helpful in closely inviting surgical strikes."
36,"Recently, the Chief Justice of India had commented on the peasant movement that the women and the elderly involved in the demonstration should go home."
37,This story written by Maithili and Hindi writer Rajkamal Chaudhary tells the condition of women of lower classes in the then society.
38,"Air Marshal RKS Bhadoria, head of the Indian Air Force, says that indigenous fighter aircraft- Tejas Balakot will be helpful in closely inviting surgical strikes."
39,"Recently, the Chief Justice of India had commented on the peasant movement that the women and the elderly involved in the demonstration should go home."
40,This story written by Maithili and Hindi writer Rajkamal Chaudhary tells the condition of women of lower classes in the then society.
41,"Initially, VK Vismaya did not have a synthetic track and modern gym facility. Instead, they had to take training on the mud cracky track."
42,Rahul Gandhi asked many sharp questions from S Jayaksh in a meeting of the Parliamentary Counseling Committee of Foreign Affairs
43,Somebody's second marriage is always 'dealt' in the presence of silent and countless people because the society believes that the marriage takes place only once.
44,"Farmer leaders have said that on January 26, the tractor rally will be held on the Republic Day parade, read today's big news"
45,"According to the notice sent on WhatsApp, these people have been asked to appear at the NIA headquarters in New Delhi on 17 January."
46,"Host Australian team batting first scored 369 runs in the first innings, 62 runs for 2 wickets."
47,"On the afternoon of 16 December 1971, before putting arms at the headquarters of the Pakistani Army in Dhaka, the peak officers of the Pakistani Army were having dinner."
48,India has recently got an opportunity to preside over three different committees in the Security Council of the United Nations for two years.
49,Some people are happy about the vaccine and many people are also afraid of its reaction
50,The Assam government has formed this police committee at a time when assembly elections are going to be held in the state regarding the issue related to infiltration of illegal migrants.
51,The number of players who got injured by Team India on this tour have reached a dozen. The question is why cricketers are constantly getting injured on this tour.
52,Sumitra Nayak faced several challenges including poverty domestic violence to make it to India's national women's rugby team
53,Both aircraft i.e. Tejas and JF-17 are equipped with long distance missiles.
54,The three committees who have been chaired by India include the Taliban Section Counter Territism and Libya Section Committee.
55,General JFR Jacob had a very important role in surrendering Pakistani soldiers in the 1971 Bangladesh war.
56,"India is playing the fourth Test match without important players, Ravindra Jadeja Jasprit Bumrah and Ashwin have been out due to injury."
57,"Pakistan's Hazara Muslims have been targeted for a long time, where is this Hazara from Pakistan"
58,"The decisive Test will begin in Brisbane from Friday, but more than half of India's teams are still dependent on doctors."
59,Former Pakistan fast bowler Shoaib Akhtar also tied the bridges of praise for Team India's living game
60,"After the latest decision of Allahabad High Court, couples married under the Special Marriage Act will no longer have to go through public notice obstruction"
61,What was the mistake from PM Modi that turned the demonstrations of farmers into the world's biggest protests on the issue of agricultural laws
62,Today's cartoon on vaccine supply in India
63,Debate stands up every now and then on the new name of Aurangabad City and Aurangabad district
64,"Rakesh Tikait, a representative of farmers' organizations and leader of the Indian Farmers Union, while talking to the BBC, said that the farmers who have been formed have no trust in the farmers."
65,India's Army Chief General MM Narwane has said that Pakistan and China together can create threats for India.
66,Sangeet Som advised those who opposed those who opposed the corona vaccine.
67,Today's cartoon on vaccine supply in India
68,Debate stands up every now and then on the new name of Aurangabad City and Aurangabad district
69,"Rakesh Tikait, a representative of farmers' organizations and leader of the Indian Farmers Union, while talking to the BBC, said that the farmers who have been formed have no trust in the farmers."
70,India's Army Chief General MM Narwane has said that Pakistan and China together can create threats for India.
71,Sangeet Som advised those who opposed those who opposed the corona vaccine.
72,A impeachment motion has passed against President Trump in the US Parliament. Trump has issued a statement and appealed to the people to maintain peace.
73,Australian batsman Steve Smith Sydney is surprised at the allegations of Rishabh Pant's batting crease badly on the last day of Sydney Test. Pant was dismissed only three runs before a century before
74,"Farmers agitating on the border of Delhi say that they welcome the initiative of the Supreme Court, but they allege that the committee which has been formed on the demands of the farmers will work in favor of the government itself."
75,Kutsapo village of Nagaland's fake district is suddenly in discussion
76,"SC banned agricultural laws, how is the atmosphere on Singhu border with more information BBC correspondent Arvind Chhabra"
77,The Supreme Court has said that the committee formed to resolve the issue of farmers should present its report before the court within two months.
78,The Supreme Court has formed a committee to listen to various parties on agricultural laws and take stock of the ground situation.
79,"Due to the fury of farmers, a big stir has started in the politics of Haryana, will Dushyant give resignation"
80,"If you live outside the 'European region' or in India, instant messaging app WhatsApp is changing your privacy policy and conditions for you."
81,How a powerful smuggler from Pakistan ends the interesting story of Seth Abid in India's monopoly in the gold smuggling business after independence
82,RTI has shown that a large number of farmers took advantage of this scheme who give income tax.
83,Why do people put their lives at stake for selfie
84,Shripad Naik was going from Yelapur to Gokaran in Karnataka when his car fell into a pit on the roadside
85,Australian captain Tim Penn insulted Ravichandran Ashwin.
86,"A proposal has been made to remove President Trump in the House of Representatives, the Lower House of the US Parliament."
87,The Supreme Court will pronounce the decision on all three agricultural laws of the Center on Tuesday
88,"Prime Minister Oli has indicated that on January 14, when Nepal's Foreign Minister Pradeep Jnavali visits India, he will raise the issue of Kalapani-Lipule and Limpiadhura and will also hold talks to solve it."
89,Today's cartoon at Godse Gyanashala in Madhya Pradesh
90,"The third Test match played between India and Australia in Sydney ended without any conclusion Australia set a target of 407 runs to win in the second innings in front of India, in response to which India scored 334 runs on the loss of five wickets."
91,Prime Minister Narendra Modi said this during a conversation with Chief Ministers about Korona's vaccination
92,"When Shastri's body was being taken to Tashkent Airport to bring Delhi, every Soviet Indian and Pakistani flag were bowed on the way."
93,Some Indian players faced racist comments from the audience in the Sydney Test
94,Children in Britain are raising awareness about the ongoing farmers performing in India through social media. This campaign of children has become a topic of discussion in Britain.
95,"The accident occurred near Ankola in North Kannada district of Karnataka, the minister and his wife were immediately taken to Goa by helicopter ambulance where the wife of the Union Minister passed away."
96,Indian pharma companies not only have to vaccinate their people but other countries also have to supply vaccine.
97,"On the last day of the Sydney Test, India had to score 407 runs to win, India could score 334 runs after losing five wickets."
98,Cricket Australia has released its official statement and apologized to the Indian cricket team as a host.
99,What is the administration doing in the case of death of children due to fire in Bhandara district hospital in Maharashtra
100,Uproar of farmers opposing agricultural laws canceled the rally of Haryana Chief Minister
101,"To cook this rice, it does not have to boil it, just after keeping it in water for some time it is ready to eat."
102,"Michael Jackson did only one show in India, what is the most interesting story related to that show"
103,The deadlock has not ended even after eight rounds of talks between the leaders of farmers and the government opposing three agricultural laws.
104,"Steve Smith has scored 34 percent international centuries against India, he likes batting against India."
105,"In the four-Test series, both teams are at par with each one, the third Test match is being played at Sydney Cricket Ground."
106,"If in the last one or two days you also have a notification related to the privacy policy on WhatsApp and you have gone ahead by clicking on 'I Agri', then read this article carefully."
107,"On 25 February, Nirav Modi will be told whether he will be extradited and in India, he will have a case of fraud and money laundering in India."
108,"A boy married two girls together, both girls love this same boy"
109,This freight train has two engines in which 180 containers will be placed up and down.
110,Hiraman comes from Korwa tribe and has prepared a dictionary of extinct Korwa language with debt
111,A young man from Mirzapur district of Uttar Pradesh had crossed the border about 11 years ago and went to Pakistan.
112,"Despite making several complaints from students and teachers and spending more than a year, there has been no arrest in this case, while videos and photos of the violence had gone viral."
113,"On Monday, Kerala Himachal Pradesh and Rajasthan confirmed that they are due to the death of birds on Monday."
114,"Bharat Biotech and Serum Institute of India, who prepared vaccines to protect against Corona virus in India, issued a common statement on Tuesday, know what happened from the controversy to reconciliation."
115,Today's cartoon on bird flu cases
116,"Jung Sanan of China has become the richest person in Asia, leaving behind Mukesh Ambani of India."
117,Drug Controller General of India DCGI on Sunday allowed emergency use of two vaccine for treatment of Kovid-19
118,Congress leader Priyanka Gandhi's husband and businessman Robert Vadra was summoned by Income Tax Department on Monday
119,"The roof of a crematorium collapsed in Muradnagar area of Ghaziabad district of Uttar Pradesh, 25 people died in this incident."
120,"Farmers are preparing for a tractor parade on Rajpath in Delhi on 26 January. Women farmers are taking training to run tractor-trolleys in Jind, Haryana."
121,Diamond businessman Nirav Modi's sister and brother -in -law have applied for becoming a government witness.
122,"There are many expectations from the year 2021 about entertainment, there are too many expectations because those films will also be released this year which was not released last year."
123,"While Babur, the founder of the Mughal Sultanate, is seen as a winner on 1483-1530, on the other hand he is also considered a big artist and writer."
124,The Government of India has removed the word halal from its manual related to red meat
125,"The third Test of this series of four Test matches is being played in Sydney, Australia's team is batting first after winning the toss."
126,"If it comes to business, America is becoming India's largest trading partner in the second financial year."
127,Joe Bidon has described the incident in the capital building on Wednesday as one of the most dark days of the history of America.
128,The Rashtriya Kamadhenu Commission is going to conduct the first Kamdhenu Vigyan Publicity Examination Examination of its kind.
129,Justice Khanna said in his opponent decision that the share of public in the decision making process cannot be a mechanical process or formality.
130,This is the story of the Indian who fought for his rights for God and worship
131,The writings of historians and some documents show that Dara Shikoh was buried somewhere in Humayun's tomb in Delhi.
132,Listen to stories related to Rohit Sharma's life and his game known as Hitman
133,Today's cartoon on vaccination preparations in India
134,Chinese President Xi Jinping has called for his army to keep himself ready for war again for the second time within three months.
135,"On Sunday, India's drug regulator approved the indigenous vaccine for emergency use without a third phase trial"
136,"In India these days, preparations are underway to start a large scale vaccination against the Corona virus."
137,"Amidst the border dispute between India and China on the Line of Actual Control, China has advised India to pay more attention to its domestic issues."
138,Suddenly the news was heard that Uganda dictator Idi Amin has ordered 60000 Asians living in Uganda to suddenly leave the country.
139,Today's cartoon on preparations for corona vaccine
140,"The seventh round of conversation between the farmers and the government has ended for bentiza, now the next negotiation between the farmer leader and the central government will be on eightth i.e. Friday."
141,The head of India's drug regulatory body has said that the corona vaccine in the country is approved.
142,Civicus report has also mentioned Cambodia Thailand Sri Lanka and Vietnam and concern about the conditions there is how the common people were unnecessarily targeted and strict torture there.
143,Indian cricket team and support staff corona virus test after video of an indoor restaurant in Melbourne went viral
144,"Oxford's Kovishield and Bharat Biotech's Koovaxin have been approved but both data have not been made public, so many concerns are being expressed."
145,23 -year -old Prabhat Sahu developed a technique with the help of cryptography with the help of which can also be transacted without password and OTP.
146,"Amid tension with India, Chinese President Xi Jinping has taken the powers to deploy the army."
147,"Preparations for the block-three of Pakistan Air Force state-of-the-art fighter aircraft JF-17 have been started, fourteen JF-17B aircraft made in collaboration with China have been handed over to Pakistan Air Force."
148,"The Mughal Sultanate that Babur founded, during the height, he had more than a quarter of the world's wealth, the area of this sultanate was spread on almost the entire subcontinent including Afghanistan, including Afghanistan."
149,"The first case of the new variant of the Corona virus has come to light in China, it is being claimed that this new variant of the corona virus is going to spread 40-70 percent more faster than before."
150,The next meeting between the government and farmer leaders will be held on January 4
151,Sonal Sharma has been selected in Rajasthan Judicial Service RJS 2018
152,"In the year 2020, many doctors and other health workers who were on the frontline against Kovid-19 were infected with this virus and many of them died."
153,"Protests have started again on the citizenship amendment law in Assam, this law was passed in Parliament on 11 December last year."
154,Sonal Sharma has been selected in Rajasthan Judicial Service RJS 2018
155,"104 former bureaucrats have written a letter against the conversion ordinance while addressing the Chief Minister of UP, but BJP says that Yogi Adityanath will continue to work in the same way."
156,"Farmers' organizations are still adamant on demanding withdrawal of all three agricultural laws, while the central government has said that it will not withdraw the law."
157,"Before the sixth round of talks between the farmer and the government, know what will be the middle way to former Agriculture Minister former Food Commissioner former FCI chairman and experts on this issue"
158,"So far, a six round of talks have been held between the government and the farmer organizations, the central government has made it clear that new agricultural laws will not be withdrawn after all."
159,Jack Ma has not publicly appeared in Shanghai since an forum since the end of October.
160,Today's cartoon on preparations for corona vaccine
161,"The seventh round of conversation between the farmers and the government has ended for bentiza, now the next negotiation between the farmer leader and the central government will be on eightth i.e. Friday."
162,The head of India's drug regulatory body has said that the corona vaccine in the country is approved.
163,Civicus report has also mentioned Cambodia Thailand Sri Lanka and Vietnam and concern about the conditions there is how the common people were unnecessarily targeted and strict torture there.
164,Indian cricket team and support staff corona virus test after video of an indoor restaurant in Melbourne went viral
165,"Oxford's Kovishield and Bharat Biotech's Koovaxin have been approved but both data have not been made public, so many concerns are being expressed."
166,23 -year -old Prabhat Sahu developed a technique with the help of cryptography with the help of which can also be transacted without password and OTP.
167,"Amid tension with India, Chinese President Xi Jinping has taken the powers to deploy the army."
168,"Preparations for the block-three of Pakistan Air Force state-of-the-art fighter aircraft JF-17 have been started, fourteen JF-17B aircraft made in collaboration with China have been handed over to Pakistan Air Force."
169,"The first case of the new variant of the Corona virus has come to light in China, it is being claimed that this new variant of the corona virus is going to spread 40-70 percent more faster than before."
170,The next meeting between the government and farmer leaders will be held on January 4
171,Sonal Sharma has been selected in Rajasthan Judicial Service RJS 2018
172,"In the year 2020, many doctors and other health workers who were on the frontline against Kovid-19 were infected with this virus and many of them died."
173,"Protests have started again on the citizenship amendment law in Assam, this law was passed in Parliament on 11 December last year."
174,Sonal Sharma has been selected in Rajasthan Judicial Service RJS 2018
175,"104 former bureaucrats have written a letter against the conversion ordinance while addressing the Chief Minister of UP, but BJP says that Yogi Adityanath will continue to work in the same way."
176,"Farmers' organizations are still adamant on demanding withdrawal of all three agricultural laws, while the central government has said that it will not withdraw the law."
177,"Before the sixth round of talks between the farmer and the government, know what will be the middle way to former Agriculture Minister former Food Commissioner former FCI chairman and experts on this issue"
178,"So far, a six round of talks have been held between the government and the farmer organizations, the central government has made it clear that new agricultural laws will not be withdrawn after all."
179,"What do farmers who are demonstrating their demands on different borders of Delhi, finally expects from the new year"
180,"Known for the victorious stories of Dalits, Bhima Koregaon has been in more discussion for the violence in 2018, in the case of violence, the country's well-known intellectuals have been accused and they have been put on UAPA sections.History and in which direction is the investigation of violence in 2018"
181,"Nepal's recent crisis is seen as a shock for China and India's victory. In the Indian media, Oli was called a pro -China but now they have come in favor of India."
182,"In this case, India's well-known human rights activists and intellectuals are in jail, the police kept refusing to give them glasses and straws in jail, know what happened so far."
183,"Foreign diplomats are saying that China is surprised by Oli's footsteps, a senior European diplomat has said that China is angry with this step of Prime Minister Oli amidst the epidemic."
184,See photos in how people in the country and the world celebrated the new year
185,Farmer movement made headlines at the end of the year
186,Union Education Minister Ramesh Pokhriyal Nishank announced CBSE Board 10th and 12th examinations
187,"According to the government's press release, about 96000 vaccines have been trained across the country for this."
188,"Known for the victorious stories of Dalits, Bhima Koregaon has been in more discussion for the violence in 2018, in the case of violence, the country's well-known intellectuals have been accused and they have been put on UAPA sections.History and in which direction is the investigation of violence in 2018"
189,"Nepal's recent crisis is seen as a shock for China and India's victory. In the Indian media, Oli was called a pro -China but now they have come in favor of India."
190,"In this case, India's well-known human rights activists and intellectuals are in jail, the police kept refusing to give them glasses and straws in jail, know what happened so far."
191,"Foreign diplomats are saying that China is surprised by Oli's footsteps, a senior European diplomat has said that China is angry with this step of Prime Minister Oli amidst the epidemic."
192,See photos in how people in the country and the world celebrated the new year
193,Farmer movement made headlines at the end of the year
194,Union Education Minister Ramesh Pokhriyal Nishank announced CBSE Board 10th and 12th examinations
195,"According to the government's press release, about 96000 vaccines have been trained across the country for this."
196,Loan apps that make people's lives hell at a huge interest rate have any role behind them?
197,Ramesh Pokhriyal Nishank announced the date of board examinations of tenth and twelfth on Thursday 31 December
198,"In the last few days, there have been cases in which cruelty is being taken with the prisoners who were critics of the government."
199,"The game of the fourth day of the second Test being played between India and Australia has started, this match is being played at Melbourne Cricket Ground."
200,"After all, why is it that there is no farmer leader in Bihar with more participation in agriculture than Punjab and Uttar Pradesh, is there any good in agriculture there?"
201,"Hanuman Beniwal, the only MP of RLP from Nagaur, arrived in the demonstration of farmers on the Jaipur-Delhi highway but read their distance from farmers in discussion what is the whole matter"
202,The agitating farmers opposed PM Modi's 'Mann Ki Baat' program by playing a clap on Sunday.
203,"BJP Congress and Akali are calling this aggression as Kejriwal's opportunism, while the Aam Aadmi Party claims that it has been standing with the farmers since the day when these laws were passed in the Lok Sabha and Rajya Sabha."
204,"These women call themselves farmers, they also have connection with the union, they are also associated with their community and religion and are also representing their land."
205,"Farmers opposing the central government's agricultural laws have come up with preparations to protest for six months, but some people may find it difficult to believe that a movement of farmers lasted for six years in Maharashtra for six years."
206,"In the last few days, there have been cases in which cruelty is being taken with the prisoners who were critics of the government."
207,"The game of the fourth day of the second Test being played between India and Australia has started, this match is being played at Melbourne Cricket Ground."
208,"After all, why is it that there is no farmer leader in Bihar with more participation in agriculture than Punjab and Uttar Pradesh, is there any good in agriculture there?"
209,"Hanuman Beniwal, the only MP of RLP from Nagaur, arrived in the demonstration of farmers on the Jaipur-Delhi highway but read their distance from farmers in discussion what is the whole matter"
210,The agitating farmers opposed PM Modi's 'Mann Ki Baat' program by playing a clap on Sunday.
211,"BJP Congress and Akali are calling this aggression as Kejriwal's opportunism, while the Aam Aadmi Party claims that it has been standing with the farmers since the day when these laws were passed in the Lok Sabha and Rajya Sabha."
212,"These women call themselves farmers, they also have connection with the union, they are also associated with their community and religion and are also representing their land."
213,The Grand Alliance government led by Jharkhand Mukti Morcha has completed one year in state power on 29 December.
214,"According to Rajinikanth, due to poor health, he had to take this decision"
215,India America Japan and Australia formed a quad group together and made the group formalize
216,"On December 17, India's PM Narendra Modi had a virtual meeting with Bangladesh Prime Minister Sheikh Hasina"
217,"With more information on the proposed Central Vista project, the list of questions is also getting longer, the Supreme Court has called the government's attitude on the creation of Parliament as aggressive."
218,"Both sides have held eight level military talks so far, but during this time there is no progress in solving the border issue, now what are the options with India."
219,This case has now reached the Supreme Court
220,"Earthquake has caused a lot of damage to life and property, at least seven people died and a large number of people have also been injured."
221,Prime Minister Narendra Modi on Monday inaugurated India's first train operating technology on Delhi Metro's Magenta Line
222,Today's cartoon at the opening of driverless metro
223,Many farmers are protesting at Ghazipur-Ghaziabad border. Camping tents have been set up for these farmers.
224,Some journalists from Nepal have said that the Chinese Communist Party is interfering in the internal affairs of Nepal.
225,"In the last few days, there have been cases in which cruelty is being taken with the prisoners who were critics of the government."
226,"The game of the fourth day of the second Test being played between India and Australia has started, this match is being played at Melbourne Cricket Ground."
227,"After all, why is it that there is no farmer leader in Bihar with more participation in agriculture than Punjab and Uttar Pradesh, is there any good in agriculture there?"
228,"Hanuman Beniwal, the only MP of RLP from Nagaur, arrived in the demonstration of farmers on the Jaipur-Delhi highway but read their distance from farmers in discussion what is the whole matter"
229,The agitating farmers opposed PM Modi's 'Mann Ki Baat' program by playing a clap on Sunday.
230,"BJP Congress and Akali are calling this aggression as Kejriwal's opportunism, while the Aam Aadmi Party claims that it has been standing with the farmers since the day when these laws were passed in the Lok Sabha and Rajya Sabha."
231,"These women call themselves farmers, they also have connection with the union, they are also associated with their community and religion and are also representing their land."
232,"Farmers opposing the central government's agricultural laws have come up with preparations to protest for six months, but some people may find it difficult to believe that a movement of farmers lasted for six years in Maharashtra for six years."
233,"Farooqi Saheb was not just a litterateur, he was a museum, a university was a university. There was a passed time, a living tahzeeb was a living"
234,"In Allahabad High Court, Justices Pankaj Naqvi and Vivek Aggarwal gave this decision while hearing the girl's husband's petition on 18 December"
235,"According to the report of government news agency Xinhua, the police have arrested a suspect, although the purpose behind the attack is not yet clear."
236,"They can walk with the help of spring on the foot, but not easily this year, the story of a retired officer who starts studying MBBS by passing NEET exam this year"
237,"The year 2020 has left a deep impression not only on the minds of the people but also on global politics, this year a lot has happened in global politics, which will have long effect."
238,"The movement of farmers against agricultural laws is still going on due to the peasant movement, the Railways have suffered a lot of financial loss."
239,"Will the farmer movement take a political attitude, BBC's associate journalist Sameeratj Mishra is telling the situation"
240,"Amid the ongoing tension on LAC between India and China, Indian security personnel in Tawang sector of Arunachal are in the cold cold."
241,Nepal's Ambassador to India Nilambar Acharya told BBC that he discussed with vaccine manufacturers and government officials in Delhi regarding the vaccine.
242,"The people of Kharwad village of Rohtak had helped Sikhs in 1985 during the peasant movement, many farmers going from Punjab to Delhi still stop to rest in this village."
243,"Under the captaincy of Ajinkya Rahane, India made a good start to Australia in the Test match being played at Melbourne Cricket Ground in Australia and decided to bat first by winning the toss."
244,"After the Post-BRAGT trade deal between the UK and the European Union, now Britain has paved the route of free trade with other countries including India."
245,This most ambitious rehearsal in Indian history will be today in Andhra Pradesh Gujarat Punjab and Assam for two days.
246,"You must have seen many films on porters, but how difficult the real life of the porters is"
247,Why was the next day of Christmas named Boxing Day and does it have anything to do with boxing
248,The government is saying that the income of farmers will increase due to new law.
249,"Pakistan says that if India tries to take any kind of action against him, then it will be given a befitting reply."
250,"In the year 2019, 4575 people lost their lives due to air pollution every day and there was a loss of more than Rs 2.5 lakh crore, what are you doing to protect yourself."
251,These parties allege that Imran has gained power with the help of the army.
252,"Halfiz Saeed, convicted of Major murder in an encounter case in India administered Kashmir, sentenced to 15 and a half years in jail"
253,"There were several rounds of talks between the government and the farmers, but all the efforts were inconclusive"
254,"The annual conference between Russia and India has been taking place continuously for the last 20 years, but this time this conference is not being held."
255,"China cultivates less land than India but produces more crops, but India has less yield than the average yield of many countries of the world in India."
256,Preparation of Congress for Foundation Day. Press review for withdrawing cases on BJP leaders accused of inflammatory speech
257,"The EU has called it a good and balanced deal, while Britain has also given it a good deal for the entire EU."
258,"After a new type of fear of Coronavirus in Britain, India has banned movement from there, which has also affected many Indians."
259,"In Jammu and Kashmir, action is being taken to remove encroachments"
260,The screw has been stuck for calling special session of the assembly as the Governor has rejected the recommendation of the cabinet.
261,Rehan Fazal is telling stories related to Saurabh Ganguly's life in the story of the game
262,"After America, India is second in terms of farming, but in terms of yield, America is also behind not only China."
263,"On 20 December 2020, Nepal President Bidya Devi Bhandari dissolved the Nepal's Parliament i.e. Pratinidhi Sabha after the recommendation of the Oli government and announced to hold mid -term elections in April."
264,"In the UK, a company holding the broadcast rights of the news channel has been fined nearly Rs 20 lakh."
265,"You must have heard Baba's dhaba's name, the weeping video of an elderly man running a small food stall which went viral"
266,It does not reveal the identity of those who tell the story
267,The challenge in front of people suffering from fungus infection is even bigger
268,"There were many obstacles in the initial stages in the friendship between Pakistan and China, but now the warmth of the relationship between the two countries is well known how this foundation"
269,"The day of 23 December in India is celebrated as Farmers Day, special article on the birth anniversary of Chaudhary Charan Singh, the fifth Prime Minister of India"
270,It is being told that the Sikh pracharak shot himself on the Singhu border adjacent to Delhi.
271,The first match of the four -Test series begins on Thursday. One Day series was named after Australia.
272,"Every year in India, millions of people are falling prey to death due to air pollution."
273,Experts who monitor the politics of Uttarakhand believe that the arrival of Aam Aadmi Party can change the equations of politics here.
274,Pakistani women living in Kashmir often perform for their rights. Many of them have now come into politics to raise their voice.
275,Prime Minister Narendra Modi reached the National War Memorial in New Delhi and paid homage to the soldiers who took part in the 1971 war
276,Today's cartoon on Air India auction and peasant movement
277,"Mamta Banerjee and till recently, the mutual relationship between Shubhendu Adhikari, the strong leader of TMC, has now reached the point called Point of No Return"
278,"After the news of the instead of Corona, many countries including India have banned flights coming from Britain."
279,Leonal Messi has played 749 matches so far and has scored a goal in every 116 matches on an average
280,"In Bengaluru, a Muslim businessman gave his land for the temple, HMG Basha is being highly appreciated."
281,Sana and Liba are from Pakistan across the LoC and accidentally crossed the border and came to this way.
282,"Farmers have been protesting on the boundaries on Delhi for the past several days, now these farmers have started growing vegetables on the ground of the pavement studying on the way."
283,"In view of the new variant of the Corona virus found in Britain, about 10 countries like Canada Ireland Germany France Italy Netherlands Belgium have decided to cancel flights including India, including India."
284,"Demonstrating farmers have now appealed to people to play the plates on the Singhu border on Sunday, farmer leader Jagjit Singh Dhaliwal said this."
285,Union Road Transport and Highways Minister Nitin Gadkari has announced that India toll plaza will be free in the next two years
286,Health Minister Harsh Vardhan has hoped that vaccination may start from January. Six vaccines are currently undergoing clinical trials.
287,"Is the farmer of Punjab stuck in the chakravyuh of its success of the Green Revolution, know what is the way to get out"
288,News review of Chinese soldiers who dressed in plain clothes in Ladakh press review
289,Prime Minister Narendra Modi reached Gurdwara Rakab Ganj Sahib in Delhi on Sunday morning and paid tribute to Guru Tegh Bahadur for his supreme sacrifice.
290,"Farmers are standing on the boundaries of Delhi in protest against agricultural laws, but Modi government is not accepting the demand to withdraw the law"
291,Former Pakistan cricketer Shoaib Akhtar has released a video about the Indian team
292,"There have been constant questions on China about the Korona epidemic, the epidemic engulfed the world and was affected due to this from common life to world trade."
293,"If you consider 2020 as the worst year due to Korona epidemic, then you should read this story"
294,"Initially, different types of things were being said about the Korona virus and some people were rejecting it by calling it a variety of Najle."
